datetime,flag_anom_CO,flag_anom_C6H6,flag_anom_NOx,flag_anom_NO2,flag_anom_any_residual,flag_anom_iforest,flag_anom_combined,T,RH,AH,Hour,Day,Month,is_weekend
2004-08-17 14:00:00,0,0,0,0,0,0,0,0.8258064516129033,0.1459119496855346,0.5179592435126814,14,1,8,0
2004-08-17 15:00:00,0,0,0,0,0,0,0,0.8752688172043012,0.1245283018867924,0.5467429018228022,15,1,8,0
2004-08-17 16:00:00,0,0,0,0,0,0,0,0.8752688172043012,0.1333333333333333,0.5701021355617455,16,1,8,0
2004-08-17 17:00:00,0,0,0,0,0,0,0,0.860215053763441,0.1320754716981132,0.5415139520109465,17,1,8,0
2004-08-17 18:00:00,0,0,0,0,0,0,0,0.817204301075269,0.1446540880503144,0.5035429800127058,18,1,8,0
2004-08-17 19:00:00,0,0,0,0,0,0,0,0.7462365591397849,0.189937106918239,0.4909837267262864,19,1,8,0
2004-08-17 20:00:00,0,0,0,0,0,0,0,0.6946236559139786,0.2591194968553459,0.5309583150075746,20,1,8,0
2004-08-17 21:00:00,0,0,0,0,0,0,0,0.6666666666666667,0.3069182389937107,0.5603772662854908,21,1,8,0
2004-08-17 22:00:00,0,0,0,0,0,0,0,0.6559139784946237,0.3333333333333333,0.5805111664956263,22,1,8,0
2004-08-17 23:00:00,0,0,0,0,0,0,0,0.6430107526881721,0.3383647798742139,0.5658016908566681,23,1,8,0
2004-08-18 00:00:00,0,0,0,0,0,0,0,0.5956989247311829,0.3811320754716981,0.5425401944973854,0,2,8,0
2004-08-18 01:00:00,0,0,0,0,0,0,0,0.5806451612903227,0.3886792452830189,0.5227483751160631,1,2,8,0
2004-08-18 02:00:00,0,0,0,0,0,0,0,0.5655913978494624,0.4188679245283019,0.5378976689634951,2,2,8,0
2004-08-18 03:00:00,0,0,0,0,0,0,0,0.535483870967742,0.4654088050314466,0.5344279919855348,3,2,8,0
2004-08-18 04:00:00,0,0,0,0,0,0,0,0.524731182795699,0.4716981132075473,0.5259737086448711,4,2,8,0
2004-08-18 05:00:00,0,0,0,0,0,0,0,0.5333333333333333,0.459119496855346,0.5265112642330059,5,2,8,0
2004-08-18 06:00:00,0,0,0,0,0,0,0,0.5526881720430108,0.410062893081761,0.503445242633045,6,2,8,0
2004-08-18 07:00:00,0,0,0,0,0,0,0,0.5655913978494624,0.420125786163522,0.5384840932414602,7,2,8,0
2004-08-18 08:00:00,0,0,0,0,0,0,0,0.6279569892473119,0.3471698113207547,0.5542686800566876,8,2,8,0
2004-08-18 09:00:00,0,0,0,0,0,0,0,0.6774193548387097,0.329559748427673,0.6147192493769242,9,2,8,0
2004-08-18 10:00:00,0,0,0,0,0,0,0,0.7849462365591399,0.240251572327044,0.6592874945022724,10,2,8,0
2004-08-18 11:00:00,0,0,0,0,0,0,0,0.7526881720430109,0.2943396226415095,0.7008258808581341,11,2,8,0
2004-08-18 12:00:00,0,0,0,0,0,0,0,0.7569892473118279,0.3006289308176101,0.7230122660411473,12,2,8,0
2004-08-18 13:00:00,0,0,0,0,0,0,0,0.7849462365591399,0.2628930817610063,0.7061036993598201,13,2,8,0
2004-08-18 14:00:00,0,0,0,0,0,0,0,0.7913978494623657,0.2553459119496856,0.7050774568733812,14,2,8,0
2004-08-18 15:00:00,0,0,0,0,0,0,0,0.806451612903226,0.2427672955974843,0.7059570932903289,15,2,8,0
2004-08-18 16:00:00,0,0,0,0,0,0,0,0.8236559139784947,0.2251572327044025,0.7026828910716904,16,2,8,0
2004-08-18 17:00:00,0,0,0,0,0,0,0,0.832258064516129,0.2138364779874213,0.6908566681327274,17,2,8,0
2004-08-18 18:00:00,0,0,0,0,0,0,0,0.8236559139784947,0.2213836477987421,0.6934955773835703,18,2,8,0
2004-08-18 19:00:00,0,0,0,0,0,0,0,0.7569892473118279,0.2968553459119496,0.7173923667106484,19,2,8,0
2004-08-18 20:00:00,0,0,0,0,0,0,0,0.713978494623656,0.3811320754716981,0.7795044714851195,20,2,8,0
2004-08-18 21:00:00,0,0,0,0,0,0,0,0.6838709677419356,0.4465408805031448,0.814347847334213,21,2,8,0
2004-08-18 22:00:00,0,0,0,0,0,0,0,0.6666666666666667,0.4930817610062893,0.8473342129697503,22,2,8,0
2004-08-18 23:00:00,0,0,0,0,0,0,0,0.6430107526881721,0.549685534591195,0.8695205981527635,23,2,8,0
2004-08-19 00:00:00,0,0,0,0,0,0,0,0.6365591397849463,0.5509433962264152,0.858916092459561,0,3,8,0
2004-08-19 01:00:00,0,0,0,0,0,0,0,0.6365591397849463,0.5459119496855347,0.848116112007037,1,3,8,0
2004-08-19 02:00:00,0,0,0,0,0,0,0,0.6494623655913979,0.5069182389937108,0.8275912622782583,2,3,8,0
2004-08-19 03:00:00,0,0,0,0,0,0,0,0.6602150537634409,0.5006289308176102,0.8437179299222988,3,3,8,0
2004-08-19 04:00:00,0,0,0,0,0,0,0,0.6365591397849463,0.5446540880503146,0.849484435322289,4,3,8,0
2004-08-19 05:00:00,0,0,0,0,0,0,0,0.6322580645161291,0.5509433962264152,0.8429848995748424,5,3,8,0
2004-08-19 06:00:00,0,0,0,0,0,0,0,0.6236559139784947,0.568553459119497,0.8464545765528027,6,3,8,0
2004-08-19 07:00:00,0,0,0,0,0,0,0,0.6344086021505377,0.5396226415094341,0.8351170405121437,7,3,8,0
2004-08-19 08:00:00,0,0,0,0,0,0,0,0.6645161290322581,0.4943396226415095,0.8447441724087377,8,3,8,0
2004-08-19 09:00:00,0,0,0,0,0,0,0,0.7075268817204302,0.4238993710691824,0.8337975858867224,9,3,8,0
2004-08-19 10:00:00,0,0,0,0,0,0,0,0.7397849462365592,0.379874213836478,0.8373650002443435,10,3,8,0
2004-08-19 11:00:00,0,0,0,0,0,0,0,0.8344086021505377,0.2729559748427673,0.835019303132483,11,3,8,0
2004-08-19 12:00:00,0,0,0,0,0,0,0,0.8193548387096776,0.2691823899371069,0.7945071592630601,12,3,8,0
2004-08-19 13:00:00,0,0,0,0,0,0,0,0.8516129032258066,0.2327044025157233,0.7786248350681718,13,3,8,0
2004-08-19 14:00:00,0,0,0,0,0,0,0,0.838709677419355,0.2264150943396226,0.7343498020818061,14,3,8,0
2004-08-19 15:00:00,0,0,0,0,0,0,0,0.8903225806451613,0.189937106918239,0.7510628940038118,15,3,8,0
2004-08-19 16:00:00,0,0,0,0,0,0,0,0.8989247311827958,0.1836477987421384,0.7467135806089038,16,3,8,0
2004-08-19 17:00:00,0,0,0,0,0,0,0,0.89247311827957,0.189937106918239,0.7529687729071983,17,3,8,0
2004-08-19 18:00:00,0,0,0,0,0,0,0,0.8408602150537636,0.2503144654088051,0.7984166544494942,18,3,8,0
2004-08-19 19:00:00,0,0,0,0,0,0,0,0.7698924731182796,0.3509433962264151,0.8511459707765234,19,3,8,0
2004-08-19 20:00:00,0,0,0,0,0,0,0,0.7204301075268819,0.4327044025157234,0.8843766798612128,20,3,8,0
2004-08-19 21:00:00,0,0,0,0,0,0,0,0.69247311827957,0.4792452830188679,0.8887748619459512,21,3,8,0
2004-08-19 22:00:00,0,0,0,0,0,0,0,0.681720430107527,0.5018867924528303,0.8992327615696623,22,3,8,0
2004-08-19 23:00:00,0,0,0,0,0,0,0,0.6645161290322581,0.5345911949685536,0.9054390851781264,23,3,8,0
2004-08-20 00:00:00,0,0,0,0,0,0,0,0.6537634408602151,0.5396226415094341,0.888872599325612,0,4,8,0
2004-08-20 01:00:00,0,0,0,0,0,0,0,0.6365591397849463,0.5597484276729561,0.8705468406392024,1,4,8,0
2004-08-20 02:00:00,0,0,0,0,0,0,0,0.6301075268817204,0.5572327044025158,0.8512925768460148,2,4,8,0
2004-08-20 03:00:00,0,0,0,0,0,0,0,0.6537634408602151,0.4968553459119498,0.8245614035087719,3,4,8,0
2004-08-20 04:00:00,0,0,0,0,0,0,0,0.6623655913978496,0.4930817610062893,0.8373650002443435,4,4,8,0
2004-08-20 05:00:00,0,0,0,0,0,0,0,0.6236559139784947,0.5735849056603773,0.8533450618188926,5,4,8,0
2004-08-20 06:00:00,0,0,0,0,0,0,0,0.6021505376344087,0.6264150943396227,0.8709377901578459,6,4,8,0
2004-08-20 07:00:00,0,0,0,0,0,0,0,0.6150537634408603,0.6138364779874215,0.8882373063578165,7,4,8,0
2004-08-20 08:00:00,0,0,0,0,0,0,0,0.6408602150537634,0.5748427672955976,0.9043639740018568,8,4,8,0
2004-08-20 09:00:00,0,0,0,0,0,0,0,0.6795698924731184,0.5194968553459121,0.9245956115916534,9,4,8,0
2004-08-20 10:00:00,0,0,0,0,0,0,0,0.7333333333333335,0.4050314465408805,0.8687386991154766,10,4,8,0
2004-08-20 11:00:00,0,0,0,0,0,0,0,0.806451612903226,0.289308176100629,0.8093143722816791,11,4,8,0
2004-08-20 12:00:00,0,0,0,0,0,0,0,0.8086021505376345,0.279245283018868,0.790597664076626,12,4,8,0
2004-08-20 13:00:00,0,0,0,0,0,0,0,0.8043010752688173,0.3232704402515723,0.879343204808679,13,4,8,0
2004-08-20 14:00:00,0,0,0,0,0,0,0,0.7935483870967743,0.3308176100628931,0.8685432243561549,14,4,8,0
2004-08-20 15:00:00,0,0,0,0,0,0,0,0.7956989247311829,0.319496855345912,0.8507061525680496,15,4,8,0
2004-08-20 16:00:00,0,0,0,0,0,0,0,0.832258064516129,0.2679245283018868,0.8173288374138689,16,4,8,0
2004-08-20 17:00:00,0,0,0,0,0,0,0,0.7827956989247312,0.3207547169811321,0.8219713629477593,17,4,8,0
2004-08-20 18:00:00,0,0,0,0,0,0,0,0.7505376344086022,0.3635220125786164,0.8291061916630015,18,4,8,0
2004-08-20 19:00:00,0,0,0,0,0,0,0,0.703225806451613,0.4264150943396227,0.8265650197918194,19,4,8,0
2004-08-20 20:00:00,0,0,0,0,0,0,0,0.6666666666666667,0.4742138364779874,0.8212383326003029,20,4,8,0
2004-08-20 21:00:00,0,0,0,0,0,0,0,0.6473118279569893,0.5106918238993711,0.8282265552460538,21,4,8,0
2004-08-20 22:00:00,0,0,0,0,0,0,0,0.6322580645161291,0.5182389937106918,0.8006157454918633,22,4,8,0
2004-08-20 23:00:00,0,0,0,0,0,0,0,0.6279569892473119,0.5018867924528303,0.7650882079851439,23,4,8,0
2004-08-21 00:00:00,0,0,0,0,0,0,0,0.6150537634408603,0.4716981132075473,0.6975516786394956,0,5,8,1
2004-08-21 01:00:00,0,0,0,0,0,0,0,0.6000000000000001,0.450314465408805,0.6385183013243415,1,5,8,1
2004-08-21 02:00:00,0,0,0,0,0,0,0,0.5784946236559141,0.4792452830188679,0.631578947368421,2,5,8,1
2004-08-21 03:00:00,0,0,0,0,0,0,0,0.5849462365591399,0.4415094339622641,0.5954649855837365,3,5,8,1
2004-08-21 04:00:00,0,0,0,0,0,0,0,0.5634408602150538,0.4666666666666667,0.5869129648634119,4,5,8,1
2004-08-21 05:00:00,0,0,0,0,0,0,0,0.5741935483870969,0.430188679245283,0.5619899330498949,5,5,8,1
2004-08-21 06:00:00,0,0,0,0,0,0,0,0.5677419354838711,0.3949685534591195,0.5121438694228607,6,5,8,1
2004-08-21 07:00:00,0,0,0,0,0,0,0,0.5935483870967743,0.3484276729559749,0.4957239896398377,7,5,8,1
2004-08-21 08:00:00,0,0,0,0,0,0,0,0.6172043010752689,0.3245283018867925,0.5047158285686361,8,5,8,1
2004-08-21 09:00:00,0,0,0,0,0,0,0,0.6430107526881721,0.3232704402515723,0.5454234471973806,9,5,8,1
2004-08-21 10:00:00,0,0,0,0,0,0,0,0.6645161290322581,0.3132075471698113,0.5667790646532767,10,5,8,1
2004-08-21 11:00:00,0,0,0,0,0,0,0,0.6946236559139786,0.2716981132075472,0.5526071446024531,11,5,8,1
2004-08-21 12:00:00,0,0,0,0,0,0,0,0.7376344086021506,0.2150943396226415,0.5217221326296242,12,5,8,1
2004-08-21 13:00:00,0,0,0,0,0,0,0,0.7075268817204302,0.2477987421383647,0.5337926990177393,13,5,8,1
2004-08-21 14:00:00,0,0,0,0,0,0,0,0.6709677419354839,0.3006289308176101,0.5557836094414309,14,5,8,1
2004-08-21 15:00:00,0,0,0,0,0,0,0,0.6193548387096774,0.3270440251572327,0.5124859502516738,15,5,8,1
2004-08-21 16:00:00,0,0,0,0,0,0,0,0.6451612903225807,0.3144654088050315,0.5353564970923129,16,5,8,1
2004-08-21 17:00:00,0,0,0,0,0,0,0,0.6537634408602151,0.2540880503144654,0.4618579875873527,17,5,8,1
2004-08-21 18:00:00,0,0,0,0,0,0,0,0.6279569892473119,0.2742138364779874,0.4526706738992327,18,5,8,1
2004-08-21 19:00:00,0,0,0,0,0,0,0,0.5870967741935484,0.339622641509434,0.474759321702585,19,5,8,1
2004-08-21 20:00:00,0,0,0,0,0,0,0,0.5698924731182796,0.3622641509433962,0.4756389581195327,20,5,8,1
2004-08-21 21:00:00,0,0,0,0,0,0,0,0.5634408602150538,0.4075471698113208,0.5189854859991203,21,5,8,1
2004-08-21 22:00:00,0,0,0,0,0,0,0,0.5763440860215054,0.3974842767295597,0.5301764159702879,22,5,8,1
2004-08-21 23:00:00,0,0,0,0,0,0,0,0.5526881720430108,0.4465408805031448,0.5459610027855153,23,5,8,1
2004-08-22 00:00:00,0,0,0,0,0,0,0,0.5311827956989248,0.5106918238993711,0.5777745198651224,0,6,8,1
2004-08-22 01:00:00,0,0,0,0,0,0,0,0.5311827956989248,0.5056603773584906,0.5727899135024189,1,6,8,1
2004-08-22 02:00:00,0,0,0,0,0,0,0,0.4903225806451613,0.6062893081761007,0.5957093290328885,2,6,8,1
2004-08-22 03:00:00,0,0,0,0,0,0,0,0.4817204301075269,0.6465408805031447,0.6168694717294629,3,6,8,1
2004-08-22 04:00:00,0,0,0,0,0,0,0,0.4623655913978495,0.6855345911949686,0.6132531886820114,4,6,8,1
2004-08-22 05:00:00,0,0,0,0,0,0,0,0.4580645161290323,0.6955974842767296,0.6131554513023506,5,6,8,1
2004-08-22 06:00:00,0,0,0,0,0,0,0,0.4408602150537635,0.7320754716981134,0.6086595318379513,6,6,8,1
2004-08-22 07:00:00,0,0,0,0,0,0,0,0.4623655913978495,0.6855345911949686,0.6143771685481112,7,6,8,1
2004-08-22 08:00:00,0,0,0,0,0,0,0,0.5075268817204301,0.5937106918238995,0.618140057665054,8,6,8,1
2004-08-22 09:00:00,0,0,0,0,0,0,0,0.5827956989247313,0.480503144654088,0.6416947661633191,9,6,8,1
2004-08-22 10:00:00,0,0,0,0,0,0,0,0.6946236559139786,0.3132075471698113,0.6220984215413184,10,6,8,1
2004-08-22 11:00:00,0,0,0,0,0,0,0,0.7591397849462366,0.2,0.5286614865855446,11,6,8,1
2004-08-22 12:00:00,0,0,0,0,0,0,0,0.8043010752688173,0.1132075471698113,0.4168010555637004,12,6,8,1
2004-08-22 13:00:00,0,0,0,0,0,0,0,0.7956989247311829,0.0817610062893081,0.3376826467282412,13,6,8,1
2004-08-22 14:00:00,0,0,0,0,0,0,0,0.7569892473118279,0.0993710691823899,0.3296193129062209,14,6,8,1
2004-08-22 15:00:00,0,0,0,0,0,0,0,0.827956989247312,0.0327044025157232,0.2570493085080388,15,6,8,1
2004-08-22 16:00:00,0,0,0,0,0,0,0,0.864516129032258,0.010062893081761,0.2318330645555392,16,6,8,1
2004-08-22 17:00:00,0,0,0,0,0,0,0,0.843010752688172,0.0213836477987421,0.2442945804622978,17,6,8,1
2004-08-22 18:00:00,0,0,0,0,0,0,0,0.7849462365591399,0.1358490566037735,0.438352147778918,18,6,8,1
2004-08-22 19:00:00,0,0,0,0,0,0,0,0.6946236559139786,0.2389937106918239,0.4981185554415286,19,6,8,1
2004-08-22 20:00:00,0,0,0,0,0,0,0,0.6451612903225807,0.3157232704402515,0.536285002199091,20,6,8,1
2004-08-22 21:00:00,0,0,0,0,0,0,0,0.6107526881720431,0.3446540880503145,0.5198162537262375,21,6,8,1
2004-08-22 22:00:00,0,0,0,0,0,0,0,0.5935483870967743,0.3685534591194969,0.5229438498753848,22,6,8,1
2004-08-22 23:00:00,0,0,0,0,0,0,0,0.5720430107526883,0.4075471698113208,0.5328641939109612,23,6,8,1
2004-08-23 00:00:00,0,0,0,0,0,0,0,0.5483870967741936,0.4553459119496855,0.5483066998973757,0,0,8,0
2004-08-23 01:00:00,0,0,0,0,0,0,0,0.5440860215053764,0.4666666666666667,0.5515809021160142,1,0,8,0
2004-08-23 02:00:00,0,0,0,0,0,0,0,0.5053763440860216,0.5333333333333334,0.55338904363974,2,0,8,0
2004-08-23 03:00:00,0,0,0,0,0,0,0,0.4967741935483871,0.5547169811320755,0.5587157308312564,3,0,8,0
2004-08-23 04:00:00,0,0,0,0,0,0,0,0.4838709677419355,0.5773584905660378,0.5566143771685481,4,0,8,0
2004-08-23 05:00:00,0,0,0,0,0,0,0,0.5161290322580646,0.5081761006289309,0.5461076088550065,5,0,8,0
2004-08-23 06:00:00,0,0,0,0,0,0,0,0.4946236559139786,0.5333333333333334,0.5344768606753653,6,0,8,0
2004-08-23 07:00:00,0,0,0,0,0,0,0,0.5096774193548388,0.4955974842767296,0.5233347993940283,7,0,8,0
2004-08-23 08:00:00,0,0,0,0,0,0,0,0.5075268817204301,0.5018867924528303,0.5255827591262278,8,0,8,0
2004-08-23 09:00:00,0,0,0,0,0,0,0,0.5849462365591399,0.408805031446541,0.5569075893075306,9,0,8,0
2004-08-23 10:00:00,0,0,0,0,0,0,0,0.69247311827957,0.2729559748427673,0.5497238919024581,10,0,8,0
2004-08-23 11:00:00,0,0,0,0,0,0,0,0.7483870967741936,0.1974842767295597,0.509309485412696,11,0,8,0
2004-08-23 12:00:00,0,0,0,0,0,0,0,0.7806451612903227,0.1798742138364779,0.5226017690465719,12,0,8,0
2004-08-23 13:00:00,0,0,0,0,0,0,0,0.778494623655914,0.1672955974842767,0.4948932219127204,13,0,8,0
2004-08-23 14:00:00,0,0,0,0,0,0,0,0.7591397849462366,0.1559748427672956,0.4437277036602648,14,0,8,0
2004-08-23 15:00:00,0,0,0,0,0,0,0,0.817204301075269,0.1157232704402515,0.4388408346772222,15,0,8,0
2004-08-23 16:00:00,0,0,0,0,0,0,0,0.843010752688172,0.0779874213836478,0.3833748717196891,16,0,8,0
2004-08-23 17:00:00,0,0,0,0,0,0,0,0.832258064516129,0.0880503144654088,0.394614670380687,17,0,8,0
2004-08-23 18:00:00,0,0,0,0,0,0,0,0.7913978494623657,0.1471698113207547,0.469921321409373,18,0,8,0
2004-08-23 19:00:00,0,0,0,0,0,0,0,0.703225806451613,0.2176100628930818,0.4767629379856326,19,0,8,0
2004-08-23 20:00:00,0,0,0,0,0,0,0,0.6623655913978496,0.240251572327044,0.451106875824659,20,0,8,0
2004-08-23 21:00:00,0,0,0,0,0,0,0,0.6215053763440861,0.2704402515723271,0.4370326931534964,21,0,8,0
2004-08-23 22:00:00,0,0,0,0,0,0,0,0.6129032258064517,0.2691823899371069,0.4208571568196256,22,0,8,0
2004-08-23 23:00:00,0,0,0,0,0,0,0,0.6000000000000001,0.3006289308176101,0.4450960269755167,23,0,8,0
2004-08-24 00:00:00,0,0,0,0,0,0,0,0.5591397849462366,0.3610062893081761,0.4572643307432927,0,1,8,0
2004-08-24 01:00:00,0,0,0,0,0,0,0,0.5182795698924731,0.4264150943396227,0.4666471191907344,1,1,8,0
2004-08-24 02:00:00,0,0,0,0,0,0,0,0.5311827956989248,0.4037735849056604,0.4611738259297268,2,1,8,0
2004-08-24 03:00:00,0,0,0,0,0,0,0,0.4967741935483871,0.4352201257861635,0.4414308752382349,3,1,8,0
2004-08-24 04:00:00,0,0,0,0,0,0,0,0.5075268817204301,0.420125786163522,0.4427503298636563,4,1,8,0
2004-08-24 05:00:00,0,0,0,0,0,0,0,0.4752688172043011,0.4767295597484278,0.4483213605043249,5,1,8,0
2004-08-24 06:00:00,0,0,0,0,0,0,0,0.4731182795698925,0.4855345911949685,0.4518399061721154,6,1,8,0
2004-08-24 07:00:00,0,0,0,0,0,0,0,0.4838709677419355,0.4566037735849056,0.443629966280604,7,1,8,0
2004-08-24 08:00:00,0,0,0,0,0,0,0,0.5225806451612903,0.4012578616352201,0.446268875531447,8,1,8,0
2004-08-24 09:00:00,0,0,0,0,0,0,0,0.5784946236559141,0.3446540880503145,0.4683086546449689,9,1,8,0
2004-08-24 10:00:00,0,0,0,0,0,0,0,0.6838709677419356,0.2138364779874213,0.4419684308263695,10,1,8,0
2004-08-24 11:00:00,0,0,0,0,0,0,0,0.7483870967741936,0.1584905660377359,0.4333186727263841,11,1,8,0
2004-08-24 12:00:00,0,0,0,0,0,0,0,0.7935483870967743,0.1094339622641509,0.3935395592044177,12,1,8,0
2004-08-24 13:00:00,0,0,0,0,0,0,0,0.7849462365591399,0.1132075471698113,0.3902164882959487,13,1,8,0
2004-08-24 14:00:00,0,0,0,0,0,0,0,0.767741935483871,0.1710691823899371,0.4854615647754483,14,1,8,0
2004-08-24 15:00:00,0,0,0,0,0,0,0,0.821505376344086,0.1295597484276729,0.4736353418364852,15,1,8,0
2004-08-24 16:00:00,0,0,0,0,0,0,0,0.864516129032258,0.1094339622641509,0.4868787567805307,16,1,8,0
2004-08-24 17:00:00,0,0,0,0,0,0,0,0.8344086021505377,0.1471698113207547,0.5383863558617993,17,1,8,0
2004-08-24 18:00:00,0,0,0,0,0,0,0,0.7698924731182796,0.2616352201257862,0.6720910912378439,18,1,8,0
2004-08-24 19:00:00,0,0,0,0,0,0,0,0.681720430107527,0.430188679245283,0.7887895225529002,19,1,8,0
2004-08-24 20:00:00,0,0,0,0,0,0,0,0.6322580645161291,0.5182389937106918,0.802765967844402,20,1,8,0
2004-08-24 21:00:00,0,0,0,0,0,0,0,0.6322580645161291,0.5182389937106918,0.8032546547427063,21,1,8,0
2004-08-24 22:00:00,0,0,0,0,0,0,0,0.6451612903225807,0.4880503144654089,0.7861017446122268,22,1,8,0
2004-08-24 23:00:00,0,0,0,0,0,0,0,0.6193548387096774,0.5081761006289309,0.755118995259737,23,1,8,0
2004-08-25 00:00:00,0,0,0,0,0,0,0,0.6000000000000001,0.4880503144654089,0.6867028294971412,0,2,8,0
2004-08-25 01:00:00,0,0,0,0,0,0,0,0.5763440860215054,0.5207547169811322,0.6792747886429165,1,2,8,0
2004-08-25 02:00:00,0,0,0,0,0,0,0,0.5505376344086023,0.5534591194968554,0.6631969896887064,2,2,8,0
2004-08-25 03:00:00,0,0,0,0,0,0,0,0.5677419354838711,0.5245283018867924,0.6630992523090455,3,2,8,0
2004-08-25 04:00:00,0,0,0,0,0,0,0,0.5333333333333333,0.5899371069182391,0.6668132727361579,4,2,8,0
2004-08-25 05:00:00,0,0,0,0,0,0,0,0.5419354838709678,0.5823899371069183,0.6738503640717393,5,2,8,0
2004-08-25 06:00:00,0,0,0,0,0,0,0,0.5483870967741936,0.5660377358490567,0.6712603235107266,6,2,8,0
2004-08-25 07:00:00,0,0,0,0,0,0,0,0.5763440860215054,0.549685534591195,0.7126521037970972,7,2,8,0
2004-08-25 08:00:00,0,0,0,0,0,0,0,0.6086021505376344,0.5232704402515723,0.7486194595122904,8,2,8,0
2004-08-25 09:00:00,0,0,0,0,0,0,0,0.6451612903225807,0.480503144654088,0.7773053804427503,9,2,8,0
2004-08-25 10:00:00,0,0,0,0,0,0,0,0.6903225806451614,0.4276729559748429,0.8006157454918633,10,2,8,0
2004-08-25 11:00:00,0,0,0,0,0,0,0,0.7118279569892474,0.4113207547169811,0.8240727166104677,11,2,8,0
2004-08-25 12:00:00,0,0,0,0,0,0,0,0.7698924731182796,0.3371069182389937,0.82319308019352,12,2,8,0
2004-08-25 13:00:00,0,0,0,0,0,0,0,0.7698924731182796,0.3132075471698113,0.7773542491325808,13,2,8,0
2004-08-25 14:00:00,0,0,0,0,0,0,0,0.7806451612903227,0.2691823899371069,0.7112837804818453,14,2,8,0
2004-08-25 15:00:00,0,0,0,0,0,0,0,0.8,0.2427672955974843,0.6933001026242486,15,2,8,0
2004-08-25 16:00:00,0,0,0,0,0,0,0,0.821505376344086,0.240251572327044,0.7332258222157064,16,2,8,0
2004-08-25 17:00:00,0,0,0,0,0,0,0,0.8,0.2540880503144654,0.7198358012021697,17,2,8,0
2004-08-25 18:00:00,0,0,0,0,0,0,0,0.7397849462365592,0.3132075471698113,0.7137760836631969,18,2,8,0
2004-08-25 19:00:00,0,0,0,0,0,0,0,0.6666666666666667,0.4138364779874214,0.72560230660216,19,2,8,0
2004-08-25 20:00:00,0,0,0,0,0,0,0,0.6387096774193549,0.3320754716981132,0.5507012656990666,20,2,8,0
2004-08-25 21:00:00,0,0,0,0,0,0,0,0.6215053763440861,0.2616352201257862,0.424913258075551,21,2,8,0
2004-08-25 22:00:00,0,0,0,0,0,0,0,0.6064516129032259,0.3534591194968554,0.5232859307041978,22,2,8,0
2004-08-25 23:00:00,0,0,0,0,0,0,0,0.5827956989247313,0.3974842767295597,0.5390216488295949,23,2,8,0
2004-08-26 00:00:00,0,0,0,0,0,0,0,0.5634408602150538,0.4289308176100629,0.5437130430533157,0,3,8,0
2004-08-26 01:00:00,0,0,0,0,0,0,0,0.5419354838709678,0.4540880503144654,0.5349655475736695,1,3,8,0
2004-08-26 02:00:00,0,0,0,0,0,0,0,0.5591397849462366,0.4377358490566038,0.5466940331329716,2,3,8,0
2004-08-26 03:00:00,0,0,0,0,0,0,0,0.5526881720430108,0.4477987421383648,0.5480134877583932,3,3,8,0
2004-08-26 04:00:00,0,0,0,0,0,0,0,0.535483870967742,0.4842767295597485,0.5563700337193959,4,3,8,0
2004-08-26 05:00:00,0,0,0,0,0,0,0,0.5505376344086023,0.4716981132075473,0.5695157112837805,5,3,8,0
2004-08-26 06:00:00,0,0,0,0,0,0,0,0.5487143525011688,0.4751435602953241,0.56951996073507,6,3,8,0
2004-08-26 07:00:00,0,0,0,0,0,0,0,0.5468910705937354,0.4785890073831009,0.5695242101863597,7,3,8,0
2004-08-26 08:00:00,0,0,0,0,0,0,0,0.5450677886863021,0.4820344544708779,0.5695284596376493,8,3,8,0
2004-08-26 09:00:00,0,0,0,0,0,0,0,0.5432445067788687,0.4854799015586547,0.5695327090889389,9,3,8,0
2004-08-26 10:00:00,0,0,0,0,0,0,0,0.5414212248714353,0.4889253486464315,0.5695369585402285,10,3,8,0
2004-08-26 11:00:00,0,0,0,0,0,0,0,0.5395979429640019,0.4923707957342085,0.5695412079915181,11,3,8,0
2004-08-26 12:00:00,0,0,0,0,0,0,0,0.5377746610565686,0.4958162428219853,0.5695454574428077,12,3,8,0
2004-08-26 13:00:00,0,0,0,0,0,0,0,0.5359513791491352,0.4992616899097621,0.5695497068940972,13,3,8,0
2004-08-26 14:00:00,0,0,0,0,0,0,0,0.5341280972417017,0.5027071369975391,0.569553956345387,14,3,8,0
2004-08-26 15:00:00,0,0,0,0,0,0,0,0.5323048153342684,0.5061525840853159,0.5695582057966765,15,3,8,0
2004-08-26 16:00:00,0,0,0,0,0,0,0,0.530481533426835,0.5095980311730928,0.5695624552479661,16,3,8,0
2004-08-26 17:00:00,0,0,0,0,0,0,0,0.5286582515194016,0.5130434782608696,0.5695667046992557,17,3,8,0
2004-08-26 18:00:00,0,0,0,0,0,0,0,0.5268349696119682,0.5164889253486464,0.5695709541505453,18,3,8,0
2004-08-26 19:00:00,0,0,0,0,0,0,0,0.5250116877045349,0.5199343724364234,0.5695752036018349,19,3,8,0
2004-08-26 20:00:00,0,0,0,0,0,0,0,0.5231884057971015,0.5233798195242003,0.5695794530531245,20,3,8,0
2004-08-26 21:00:00,0,0,0,0,0,0,0,0.521365123889668,0.5268252666119771,0.5695837025044141,21,3,8,0
2004-08-26 22:00:00,0,0,0,0,0,0,0,0.5195418419822347,0.530270713699754,0.5695879519557037,22,3,8,0
